rank,star,status,status_datetime,trr_id,officer_id
SERGEANT,1063,,2016-07-12 02:15:00 PM,98153,18335
LIEUTENANT,431,,2016-07-13 05:54:00 AM,98153,31135
OFFICER,17294,,2016-07-12 01:14:00 PM,98154,7100
SERGEANT,1063,,2016-07-12 02:10:00 PM,98154,18335
LIEUTENANT,431,,2016-07-13 05:55:00 AM,98154,31135
OFFICER,11843,,2016-07-12 02:42:00 PM,98155,11053
SERGEANT,1576,,2016-07-12 02:44:00 PM,98155,10244
LIEUTENANT,201,,2016-07-12 03:01:00 PM,98155,22715
OFFICER,4689,,2016-07-13 05:24:00 AM,98156,19280
SERGEANT,1020,,2016-07-13 06:38:00 AM,98156,1317
LIEUTENANT,486,,2016-07-13 06:58:00 AM,98156,30029
OFFICER,13897,,2016-07-13 06:59:00 AM,98157,24439
SERGEANT,1018,,2016-07-13 07:03:00 AM,98157,7308
LIEUTENANT,588,,2016-07-16 06:55:00 AM,98157,31717
OFFICER,5978,,2016-07-13 06:59:00 AM,98158,35413
SERGEANT,1018,,2016-07-13 07:03:00 AM,98158,7308
LIEUTENANT,588,,2016-07-16 06:56:00 AM,98158,31717
OFFICER,16039,,2016-07-13 08:32:00 AM,98161,20272
SERGEANT,1018,,2016-07-13 08:35:00 AM,98161,7308
LIEUTENANT,588,,2016-07-16 06:55:00 AM,98161,31717
OFFICER,10739,,2016-07-13 11:27:00 AM,98162,8897
SERGEANT,1040,,2016-07-13 11:30:00 AM,98162,30529
CAPTAIN,96,,2016-07-13 12:19:00 PM,98162,4620
OFFICER,4076,,2016-07-13 11:23:00 AM,98165,2723
SERGEANT,1040,,2016-07-13 11:25:00 AM,98165,30529
CAPTAIN,96,,2016-07-13 12:18:00 PM,98165,4620
OFFICER,5673,,2016-07-13 11:18:00 AM,98166,3764
SERGEANT,2491,,2016-07-13 11:26:00 AM,98166,7234
LIEUTENANT,201,,2016-07-13 11:32:00 AM,98166,22715
SERGEANT,1552,,2016-07-13 03:05:00 PM,98167,5158
SERGEANT,1552,,2016-07-13 03:09:00 PM,98167,5158
LIEUTENANT,367,,2016-07-13 03:17:00 PM,98167,20204
OFFICER,12218,,2016-07-13 03:06:00 PM,98168,29564
SERGEANT,1552,,2016-07-13 03:11:00 PM,98168,5158
LIEUTENANT,367,,2016-07-13 03:21:00 PM,98168,20204
OFFICER,5284,,2016-07-14 09:24:00 AM,98169,6651
SERGEANT,1306,,2016-07-14 09:26:00 AM,98169,13604
LIEUTENANT,396,,2016-07-14 09:48:00 AM,98169,14057
OFFICER,19530,,2016-07-14 07:44:00 AM,98170,27266
SERGEANT,1357,,2016-07-14 07:49:00 AM,98170,1813
LIEUTENANT,362,,2016-07-14 08:49:00 AM,98170,31321
OFFICER,19299,,2016-07-14 08:35:00 AM,98171,19306
SERGEANT,1357,,2016-07-14 08:38:00 AM,98171,1813
LIEUTENANT,362,,2016-07-14 08:47:00 AM,98171,31321
OFFICER,19774,,2016-07-14 03:21:00 PM,98172,27026
SERGEANT,1928,,2016-07-14 03:26:00 PM,98172,6020
LIEUTENANT,361,,2016-07-14 03:48:00 PM,98172,14055
OFFICER,10658,,2016-07-14 07:16:00 AM,98173,31941
SERGEANT,1994,,2016-07-14 07:19:00 AM,98173,1532
LIEUTENANT,428,,2016-07-15 11:16:00 AM,98173,178
OFFICER,17321,,2016-07-15 05:01:00 AM,98175,19868
SERGEANT,2252,,2016-07-15 05:02:00 AM,98175,15197
LIEUTENANT,588,,2016-07-15 05:05:00 AM,98175,31717
SERGEANT,2252,,2016-07-14 04:44:00 PM,98176,15197
SERGEANT,1776,,2016-07-15 05:02:00 AM,98176,23477
LIEUTENANT,588,,2016-07-15 05:06:00 AM,98176,31717
OFFICER,16670,,2016-07-15 05:15:00 AM,98177,9123
SERGEANT,1085,,2016-07-15 05:18:00 AM,98177,20480
LIEUTENANT,380,,2016-07-15 05:54:00 AM,98177,15760
OFFICER,12607,,2016-07-15 09:59:00 AM,98178,13746
SERGEANT,1030,,2016-07-15 10:18:00 AM,98178,19554
LIEUTENANT,750,,2016-07-15 10:26:00 AM,98178,9882
OFFICER,16653,,2016-07-15 10:12:00 AM,98179,8171
SERGEANT,1030,,2016-07-15 10:18:00 AM,98179,19554
LIEUTENANT,750,,2016-07-15 10:24:00 AM,98179,9882
OFFICER,16201,,2016-07-15 10:50:00 AM,98180,16663
SERGEANT,2493,,2016-07-15 10:53:00 AM,98180,12480
,,,2016-07-15 10:59:00 AM,98180,29341
OFFICER,19137,,2016-07-15 10:43:00 AM,98181,19595
SERGEANT,2493,,2016-07-15 10:44:00 AM,98181,12480
,,,2016-07-15 11:00:00 AM,98181,29341
OFFICER,18661,,2016-07-15 10:50:00 AM,98182,24089
SERGEANT,2493,,2016-07-15 10:52:00 AM,98182,12480
,,,2016-07-15 10:59:00 AM,98182,29341
OFFICER,17195,,2016-07-15 11:37:00 AM,98183,30053
SERGEANT,2493,,2016-07-15 12:00:00 PM,98183,12480
,,,2016-07-15 12:03:00 PM,98183,29341
OFFICER,17618,,2016-07-15 11:58:00 AM,98184,31374
SERGEANT,2493,,2016-07-15 12:00:00 PM,98184,12480
,,,2016-07-15 12:03:00 PM,98184,29341
OFFICER,14500,,2016-07-15 02:42:00 PM,98185,9310
SERGEANT,2011,,2016-07-15 02:46:00 PM,98185,29115
LIEUTENANT,743,,2016-07-15 03:04:00 PM,98185,13911
OFFICER,14941,,2016-07-15 05:32:00 AM,98186,2248
LIEUTENANT,182,,2016-07-15 05:33:00 AM,98186,1619
LIEUTENANT,182,,2016-07-15 05:35:00 AM,98186,1619
OFFICER,19472,,2016-07-15 06:41:00 AM,98187,24904
SERGEANT,2594,,2016-07-15 07:05:00 AM,98187,24572
LIEUTENANT,243,,2016-07-15 10:10:00 AM,98187,28612
OFFICER,17865,,2016-07-15 11:02:00 AM,98188,2833
SERGEANT,2428,,2016-07-15 11:13:00 AM,98188,29380
LIEUTENANT,672,,2016-07-15 11:19:00 AM,98188,4294
OFFICER,13132,,2016-07-15 12:03:00 PM,98189,8495
SERGEANT,852,,2016-07-15 12:12:00 PM,98189,20697
LIEUTENANT,243,,2016-07-15 12:42:00 PM,98189,28612
OFFICER,13698,,2016-07-15 03:33:00 PM,98190,24887
SERGEANT,2283,,2016-07-15 03:57:00 PM,98190,27134
LIEUTENANT,396,,2016-07-15 04:11:00 PM,98190,14057
OFFICER,10860,,2016-07-16 09:17:00 AM,98191,32069
SERGEANT,1237,,2016-07-16 09:42:00 AM,98191,31831
LIEUTENANT,750,,2016-07-16 09:53:00 AM,98191,9882
OFFICER,15311,,2016-07-16 09:32:00 AM,98192,18946
SERGEANT,1706,,2016-07-16 09:36:00 AM,98192,3190
LIEUTENANT,185,,2016-07-17 02:47:00 PM,98192,4742
OFFICER,11019,,2016-07-16 09:25:00 AM,98193,32412
SERGEANT,1237,,2016-07-16 09:44:00 AM,98193,31831
LIEUTENANT,750,,2016-07-16 09:54:00 AM,98193,9882
SERGEANT,1783,,2016-07-16 11:31:00 AM,98194,11854
SERGEANT,1348,,2016-07-16 11:33:00 AM,98194,23101
LIEUTENANT,509,,2016-07-16 11:43:00 AM,98194,10298
OFFICER,13387,,2016-07-16 06:28:00 AM,98195,13937
SERGEANT,2309,,2016-07-16 06:45:00 AM,98195,12253
LIEUTENANT,212,,2016-07-16 09:22:00 AM,98195,30835
OFFICER,5069,,2016-07-16 06:29:00 AM,98196,25931
SERGEANT,2309,,2016-07-16 06:33:00 AM,98196,12253
LIEUTENANT,212,,2016-07-16 09:10:00 AM,98196,30835
OFFICER,5612,,2016-07-16 06:30:00 AM,98197,22783
SERGEANT,2309,,2016-07-16 06:40:00 AM,98197,12253
LIEUTENANT,212,,2016-07-16 09:34:00 AM,98197,30835
OFFICER,5776,,2016-07-16 12:08:00 PM,98198,7335
SERGEANT,1917,,2016-07-16 12:10:00 PM,98198,15780
LIEUTENANT,633,,2016-07-16 12:46:00 PM,98198,9648
OFFICER,19376,,2016-07-16 12:08:00 PM,98199,23580
SERGEANT,1917,,2016-07-16 12:10:00 PM,98199,15780
LIEUTENANT,633,,2016-07-16 12:47:00 PM,98199,9648
OFFICER,5708,,2016-07-16 12:11:00 PM,98200,21279
SERGEANT,1917,,2016-07-16 12:13:00 PM,98200,15780
LIEUTENANT,633,,2016-07-16 12:47:00 PM,98200,9648
OFFICER,4515,,2016-07-16 02:08:00 PM,98202,15727
SERGEANT,848,,2016-07-16 02:10:00 PM,98202,18894
LIEUTENANT,287,,2016-07-16 02:26:00 PM,98202,14055
OFFICER,5951,,2016-07-16 02:56:00 PM,98203,3473
SERGEANT,2001,,2016-07-16 02:59:00 PM,98203,18553
CAPTAIN,22,,2016-07-26 10:23:00 AM,98203,24562
OFFICER,15514,,2016-07-17 06:32:00 AM,98204,7587
SERGEANT,1293,,2016-07-17 06:33:00 AM,98204,18614
LIEUTENANT,248,,2016-07-20 02:12:00 PM,98204,12390
OFFICER,17664,,2016-07-17 05:50:00 AM,98205,29721
SERGEANT,1143,,2016-07-17 05:58:00 AM,98205,10135
LIEUTENANT,363,,2016-07-17 06:41:00 AM,98205,15572
OFFICER,14204,,2016-07-17 05:40:00 AM,98206,8272
SERGEANT,1293,,2016-07-17 06:21:00 AM,98206,18614
LIEUTENANT,248,,2016-07-20 02:13:00 PM,98206,12390
OFFICER,19250,,2016-07-17 07:06:00 AM,98207,23713
SERGEANT,2541,,2016-07-17 07:35:00 AM,98207,357
LIEUTENANT,261,,2016-07-17 02:08:00 PM,98207,11904
OFFICER,19508,,2016-07-17 07:58:00 AM,98208,25871
LIEUTENANT,208,,2016-07-17 08:01:00 AM,98208,25306
LIEUTENANT,531,,2016-07-17 08:22:00 AM,98208,319
OFFICER,12033,,2016-07-17 09:10:00 AM,98209,211
SERGEANT,1401,,2016-07-17 09:12:00 AM,98209,25031
LIEUTENANT,755,,2016-07-17 04:56:00 PM,98209,11215
LIEUTENANT,183,,2016-07-17 09:21:00 AM,98210,20125
SERGEANT,1401,,2016-07-17 09:27:00 AM,98210,25031
LIEUTENANT,755,,2016-07-17 04:57:00 PM,98210,11215
SERGEANT,1180,,2016-07-17 02:18:00 PM,98211,14316
SERGEANT,1635,,2016-07-17 03:14:00 PM,98211,20018
LIEUTENANT,690,,2016-07-17 04:15:00 PM,98211,26439
OFFICER,15449,,2016-07-17 02:27:00 PM,98212,5889
SERGEANT,1180,,2016-07-17 02:28:00 PM,98212,14316
LIEUTENANT,690,,2016-07-17 04:19:00 PM,98212,26439
OFFICER,12395,,2016-07-17 03:45:00 PM,98213,19880
SERGEANT,806,,2016-07-17 03:53:00 PM,98213,1423
LIEUTENANT,423,,2016-07-17 06:56:00 AM,98213,4245
OFFICER,12432,,2016-07-17 03:46:00 PM,98214,3711
SERGEANT,806,,2016-07-17 03:53:00 PM,98214,1423
LIEUTENANT,423,,2016-07-17 06:54:00 AM,98214,4245
OFFICER,4841,,2016-07-17 04:49:00 PM,98215,31193
SERGEANT,806,,2016-07-17 04:51:00 PM,98215,1423
LIEUTENANT,423,,2016-07-17 06:56:00 AM,98215,4245
OFFICER,14117,,2016-07-17 04:56:00 PM,98216,15522
SERGEANT,806,,2016-07-17 05:04:00 AM,98216,1423
LIEUTENANT,423,,2016-07-17 06:55:00 AM,98216,4245
OFFICER,15911,,2016-07-17 01:32:00 PM,98217,11091
SERGEANT,2367,,2016-07-17 01:40:00 PM,98217,4381
LIEUTENANT,330,,2016-07-17 03:49:00 PM,98217,27736
OFFICER,8651,,2016-07-17 01:31:00 PM,98218,27416
SERGEANT,2367,,2016-07-17 01:41:00 PM,98218,4381
LIEUTENANT,330,,2016-07-17 03:49:00 PM,98218,27736
OFFICER,12030,,2016-07-17 01:31:00 PM,98220,18529
SERGEANT,1781,,2016-07-17 02:28:00 PM,98220,20691
LIEUTENANT,172,,2016-07-17 02:59:00 PM,98220,7047
OFFICER,14488,,2016-07-17 01:38:00 PM,98221,5056
SERGEANT,1781,,2016-07-17 02:27:00 PM,98221,20691
LIEUTENANT,172,,2016-07-17 02:59:00 PM,98221,7047
OFFICER,11641,,2016-07-17 04:54:00 PM,98222,25950
SERGEANT,1408,,2016-07-18 05:01:00 AM,98222,6565
LIEUTENANT,330,,2016-07-18 05:42:00 AM,98222,27736
OFFICER,14991,,2016-07-17 04:46:00 PM,98223,23354
SERGEANT,1408,,2016-07-17 04:51:00 PM,98223,6565
LIEUTENANT,330,,2016-07-18 05:42:00 AM,98223,27736
DETECTIVE,21308,,2016-07-18 04:48:00 PM,98226,29090
SERGEANT,2125,,2016-07-18 04:51:00 PM,98226,21479
LIEUTENANT,672,,2016-07-18 04:57:00 PM,98226,4294
DETECTIVE,20065,,2016-07-18 04:49:00 PM,98227,10296
SERGEANT,2125,,2016-07-18 04:51:00 PM,98227,21479
LIEUTENANT,672,,2016-07-18 04:57:00 PM,98227,4294
OFFICER,8204,,2016-07-18 05:40:00 AM,98228,3305
SERGEANT,2009,,2016-07-18 05:43:00 AM,98228,3537
LIEUTENANT,412,,2016-07-18 06:22:00 AM,98228,11028
OFFICER,11493,,2016-07-18 07:11:00 AM,98229,21260
LIEUTENANT,415,,2016-07-18 08:21:00 AM,98229,4689
LIEUTENANT,415,,2016-07-18 08:30:00 AM,98229,4689
OFFICER,6940,,2016-07-18 07:33:00 AM,98230,3734
LIEUTENANT,415,,2016-07-18 08:20:00 AM,98230,4689
LIEUTENANT,415,,2016-07-18 08:28:00 AM,98230,4689
OFFICER,17893,,2016-07-18 01:00:00 PM,98231,7516
SERGEANT,1826,,2016-07-18 01:14:00 PM,98231,14480
LIEUTENANT,212,,2016-07-18 01:34:00 PM,98231,30835
OFFICER,17950,,2016-07-18 03:54:00 PM,98232,16003
SERGEANT,1058,,2016-07-18 04:17:00 PM,98232,31083
LIEUTENANT,323,,2016-07-18 04:28:00 PM,98232,24248
OFFICER,7613,,2016-07-18 04:22:00 PM,98233,16535
SERGEANT,1058,,2016-07-18 04:24:00 PM,98233,31083
LIEUTENANT,323,,2016-07-18 04:29:00 PM,98233,24248
OFFICER,15182,,2016-07-18 04:25:00 PM,98234,3852
SERGEANT,2605,,2016-07-19 06:16:00 AM,98234,31144
LIEUTENANT,330,,2016-07-19 06:53:00 AM,98234,27736
OFFICER,7907,,2016-07-19 05:18:00 AM,98236,27656
SERGEANT,2650,,2016-07-19 05:38:00 AM,98236,18754
LIEUTENANT,534,,2016-07-19 01:26:00 PM,98236,18471
SERGEANT,1560,,2016-07-19 07:55:00 AM,98237,32233
LIEUTENANT,190,,2016-07-19 08:27:00 AM,98237,32260
LIEUTENANT,190,,2016-07-19 08:29:00 AM,98237,32260
OFFICER,11688,,2016-07-19 08:22:00 AM,98238,32430
LIEUTENANT,190,,2016-07-19 08:26:00 AM,98238,32260
LIEUTENANT,190,,2016-07-19 08:31:00 AM,98238,32260
OFFICER,13136,,2016-07-19 12:08:00 PM,98240,2645
SERGEANT,1081,,2016-07-19 12:11:00 PM,98240,16893
LIEUTENANT,602,,2016-07-19 12:20:00 PM,98240,1774
OFFICER,9360,,2016-07-19 12:08:00 PM,98241,4466
SERGEANT,1081,,2016-07-19 12:11:00 PM,98241,16893
LIEUTENANT,602,,2016-07-19 12:22:00 PM,98241,1774
OFFICER,7468,,2016-07-20 05:01:00 AM,98243,4860
SERGEANT,2252,,2016-07-20 05:12:00 AM,98243,15197
LIEUTENANT,192,,2016-07-20 05:32:00 AM,98243,19149
OFFICER,3871,,2016-07-20 07:50:00 AM,98245,21921
SERGEANT,1673,,2016-07-20 07:54:00 AM,98245,13039
LIEUTENANT,307,,2016-07-20 08:03:00 AM,98245,13415
OFFICER,13746,,2016-07-20 12:16:00 PM,98246,25541
SERGEANT,2588,,2016-07-20 12:24:00 PM,98246,627
LIEUTENANT,315,,2016-07-20 12:36:00 PM,98246,22364
OFFICER,7458,,2016-07-20 12:21:00 PM,98247,31807
SERGEANT,2588,,2016-07-20 12:26:00 PM,98247,627
LIEUTENANT,315,,2016-07-20 12:36:00 PM,98247,22364
OFFICER,14529,,2016-07-20 08:56:00 AM,98252,11403
SERGEANT,1851,,2016-07-20 09:23:00 AM,98252,394
LIEUTENANT,243,,2016-07-20 09:36:00 AM,98252,28612
OFFICER,18952,,2016-07-20 08:59:00 AM,98253,24714
SERGEANT,1010,,2016-07-20 09:37:00 AM,98253,28293
LIEUTENANT,201,,2016-07-20 10:45:00 AM,98253,22715
OFFICER,13079,,2016-07-20 09:13:00 AM,98254,23643
SERGEANT,1010,,2016-07-20 09:37:00 AM,98254,28293
LIEUTENANT,201,,2016-07-20 10:46:00 AM,98254,22715
OFFICER,17654,,2016-07-20 03:25:00 PM,98256,13413
SERGEANT,1680,,2016-07-20 03:26:00 PM,98256,4036
LIEUTENANT,226,,2016-07-21 10:16:00 AM,98256,3284
OFFICER,10733,,2016-07-20 03:45:00 PM,98257,7878
SERGEANT,1146,,2016-07-20 03:56:00 PM,98257,5444
LIEUTENANT,431,,2016-07-20 04:51:00 PM,98257,31135
OFFICER,16240,,2016-07-21 06:21:00 AM,98258,26419
SERGEANT,2011,,2016-07-21 06:23:00 AM,98258,29115
LIEUTENANT,743,,2016-07-21 12:05:00 PM,98258,13911
OFFICER,14547,,2016-07-21 06:16:00 AM,98260,17439
SERGEANT,2011,,2016-07-21 06:18:00 AM,98260,29115
LIEUTENANT,743,,2016-07-21 12:07:00 PM,98260,13911
OFFICER,18677,,2016-07-21 06:22:00 AM,98261,26333
SERGEANT,1093,,2016-07-21 06:47:00 AM,98261,3716
LIEUTENANT,260,,2016-07-21 06:57:00 AM,98261,21774
OFFICER,7458,,2016-07-21 10:05:00 AM,98262,31807
SERGEANT,2588,,2016-07-21 10:18:00 AM,98262,627
LIEUTENANT,252,,2016-07-21 10:23:00 AM,98262,30554
OFFICER,13746,,2016-07-21 08:55:00 AM,98263,25541
SERGEANT,2588,,2016-07-21 08:57:00 AM,98263,627
LIEUTENANT,252,,2016-07-21 10:22:00 AM,98263,30554
OFFICER,19473,,2016-07-21 10:07:00 AM,98264,27678
SERGEANT,2588,,2016-07-21 10:19:00 AM,98264,627
LIEUTENANT,252,,2016-07-21 10:24:00 AM,98264,30554
OFFICER,10182,,2016-07-21 10:13:00 AM,98265,2784
SERGEANT,2588,,2016-07-21 10:17:00 AM,98265,627
LIEUTENANT,252,,2016-07-21 10:24:00 AM,98265,30554
OFFICER,10720,,2016-07-21 08:53:00 AM,98266,6666
SERGEANT,2100,,2016-07-21 08:56:00 AM,98266,14202
LIEUTENANT,362,,2016-07-21 09:01:00 AM,98266,31321
OFFICER,18460,,2016-07-21 12:48:00 PM,98267,966
SERGEANT,2070,,2016-07-21 12:52:00 PM,98267,22253
LIEUTENANT,414,,2016-08-02 01:26:00 PM,98267,3517
OFFICER,7954,,2016-07-21 08:58:00 AM,98268,2097
SERGEANT,2100,,2016-07-21 08:59:00 AM,98268,14202
LIEUTENANT,362,,2016-07-21 09:02:00 AM,98268,31321
OFFICER,5289,,2016-07-21 09:01:00 AM,98269,14213
SERGEANT,1152,,2016-07-21 09:07:00 AM,98269,12613
LIEUTENANT,588,,2016-07-21 09:19:00 AM,98269,31717
OFFICER,6648,,2016-07-21 12:49:00 PM,98271,12396
SERGEANT,2070,,2016-07-21 12:51:00 PM,98271,22253
LIEUTENANT,414,,2016-08-02 01:27:00 PM,98271,3517
OFFICER,13862,,2016-07-21 03:19:00 PM,98272,21326
SERGEANT,1668,,2016-07-21 03:20:00 PM,98272,27261
LIEUTENANT,369,,2016-07-21 03:25:00 PM,98272,9089
OFFICER,13862,,2016-07-21 02:53:00 PM,98273,21326
SERGEANT,1668,,2016-07-21 02:55:00 PM,98273,27261
LIEUTENANT,369,,2016-07-21 03:06:00 PM,98273,9089
OFFICER,11349,,2016-07-21 02:53:00 PM,98274,21639
SERGEANT,2102,,2016-07-21 03:05:00 PM,98274,1363
LIEUTENANT,471,,2016-07-21 03:30:00 PM,98274,5002
OFFICER,13864,,2016-07-21 02:53:00 PM,98275,19390
SERGEANT,2102,,2016-07-21 03:05:00 PM,98275,1363
LIEUTENANT,471,,2016-07-21 03:30:00 PM,98275,5002
OFFICER,19362,,2016-07-21 02:53:00 PM,98276,16320
SERGEANT,2102,,2016-07-21 03:07:00 PM,98276,1363
LIEUTENANT,471,,2016-07-21 03:32:00 PM,98276,5002
OFFICER,14406,,2016-07-21 03:31:00 PM,98277,4609
SERGEANT,1851,,2016-07-21 04:06:00 PM,98277,394
LIEUTENANT,410,,2016-07-22 05:23:00 AM,98277,11875
OFFICER,17308,,2016-07-22 07:26:00 AM,98278,24068
CAPTAIN,46,,2016-07-22 07:27:00 AM,98278,2787
LIEUTENANT,531,,2016-07-22 08:01:00 AM,98278,319
OFFICER,14777,,2016-07-22 07:46:00 AM,98279,12089
CAPTAIN,46,,2016-07-22 07:59:00 AM,98279,2787
LIEUTENANT,531,,2016-07-22 08:09:00 AM,98279,319
OFFICER,12678,,2016-07-22 07:09:00 AM,98280,1776
CAPTAIN,46,,2016-07-22 07:23:00 AM,98280,2787
LIEUTENANT,531,,2016-07-22 08:19:00 AM,98280,319
OFFICER,11915,,2016-07-22 04:04:00 PM,98281,29516
SERGEANT,988,,2016-07-22 04:06:00 PM,98281,20661
LIEUTENANT,226,,2016-07-31 11:16:00 AM,98281,3284
OFFICER,18246,,2016-07-22 04:10:00 PM,98282,4001
SERGEANT,988,,2016-07-22 04:11:00 PM,98282,20661
LIEUTENANT,226,,2016-07-31 11:12:00 AM,98282,3284
OFFICER,16011,,2016-07-22 04:14:00 PM,98283,11067
SERGEANT,988,,2016-07-22 04:15:00 PM,98283,20661
LIEUTENANT,226,,2016-07-31 11:13:00 AM,98283,3284
OFFICER,17107,,2016-07-22 04:19:00 PM,98284,14628
SERGEANT,988,,2016-07-22 04:29:00 PM,98284,20661
LIEUTENANT,226,,2016-07-31 11:15:00 AM,98284,3284
OFFICER,17255,,2016-07-22 04:26:00 PM,98285,22625
SERGEANT,988,,2016-07-22 04:30:00 PM,98285,20661
LIEUTENANT,226,,2016-07-31 11:15:00 AM,98285,3284
OFFICER,10545,,2016-07-22 08:49:00 AM,98286,20065
SERGEANT,1192,,2016-07-22 08:50:00 AM,98286,9212
LIEUTENANT,194,,2016-07-22 10:02:00 AM,98286,23393
OFFICER,6501,,2016-07-22 09:53:00 AM,98287,29128
SERGEANT,1192,,2016-07-22 10:18:00 AM,98287,9212
LIEUTENANT,194,,2016-07-22 10:36:00 AM,98287,23393
OFFICER,3769,,2016-07-22 09:47:00 AM,98288,4303
SERGEANT,1192,,2016-07-22 10:17:00 AM,98288,9212
LIEUTENANT,194,,2016-07-22 10:35:00 AM,98288,23393
SERGEANT,1192,,2016-07-22 08:59:00 AM,98289,9212
SERGEANT,1192,,2016-07-22 10:18:00 AM,98289,9212
LIEUTENANT,194,,2016-07-22 10:28:00 AM,98289,23393
OFFICER,17679,,2016-07-23 06:32:00 AM,98290,29340
SERGEANT,2681,,2016-07-23 06:33:00 AM,98290,16205
LIEUTENANT,471,,2016-07-23 06:48:00 AM,98290,5002
OFFICER,19165,,2016-07-23 06:56:00 AM,98291,22150
SERGEANT,1742,,2016-07-23 06:58:00 AM,98291,29923
LIEUTENANT,588,,2016-07-23 07:03:00 AM,98291,31717
OFFICER,9427,,2016-07-23 06:15:00 AM,98292,16079
SERGEANT,2019,,2016-07-23 06:19:00 AM,98292,1156
LIEUTENANT,588,,2016-07-23 06:47:00 AM,98292,31717
OFFICER,16201,,2016-07-23 06:46:00 AM,98293,16663
SERGEANT,1742,,2016-07-23 06:50:00 AM,98293,29923
LIEUTENANT,588,,2016-07-23 06:54:00 AM,98293,31717
OFFICER,7011,,2016-07-23 06:16:00 AM,98294,26357
SERGEANT,2252,,2016-07-23 06:33:00 AM,98294,15197
LIEUTENANT,588,,2016-07-23 06:48:00 AM,98294,31717
OFFICER,11571,,2016-07-23 06:29:00 AM,98295,10529
SERGEANT,2252,,2016-07-23 06:31:00 AM,98295,15197
LIEUTENANT,588,,2016-07-23 06:51:00 AM,98295,31717
OFFICER,11772,,2016-07-23 06:36:00 AM,98296,10760
SERGEANT,2541,,2016-07-23 06:40:00 AM,98296,357
LIEUTENANT,471,,2016-07-23 07:11:00 AM,98296,5002
OFFICER,4356,,2016-07-23 07:07:00 AM,98297,22982
SERGEANT,2249,,2016-07-23 07:12:00 AM,98297,17062
LIEUTENANT,369,,2016-07-23 07:27:00 AM,98297,9089
OFFICER,19760,,2016-07-23 06:34:00 AM,98298,1516
SERGEANT,1982,,2016-07-23 06:37:00 AM,98298,9034
LIEUTENANT,624,,2016-07-23 06:57:00 AM,98298,15511
OFFICER,17782,,2016-07-23 08:20:00 AM,98299,26013
SERGEANT,806,,2016-07-23 08:24:00 AM,98299,1423
LIEUTENANT,423,,2016-07-23 10:18:00 AM,98299,4245
OFFICER,10076,,2016-07-23 08:19:00 AM,98300,31483
SERGEANT,806,,2016-07-23 08:25:00 AM,98300,1423
LIEUTENANT,423,,2016-07-23 10:19:00 AM,98300,4245
OFFICER,12516,,2016-07-23 10:05:00 AM,98301,18642
SERGEANT,1811,,2016-07-23 10:06:00 AM,98301,14245
LIEUTENANT,603,,2016-07-23 10:14:00 AM,98301,6222
OFFICER,5838,,2016-07-23 10:06:00 AM,98302,4350
SERGEANT,1811,,2016-07-23 10:07:00 AM,98302,14245
LIEUTENANT,603,,2016-07-23 10:13:00 AM,98302,6222
OFFICER,17840,,2016-07-23 10:47:00 AM,98303,28325
SERGEANT,852,,2016-07-23 10:49:00 AM,98303,20697
LIEUTENANT,423,,2016-07-23 12:05:00 PM,98303,4245
OFFICER,4494,,2016-07-23 10:34:00 AM,98304,17559
SERGEANT,852,,2016-07-23 10:42:00 AM,98304,20697
LIEUTENANT,423,,2016-07-23 12:04:00 PM,98304,4245
OFFICER,16455,,2016-07-23 02:45:00 PM,98305,21597
SERGEANT,1802,,2016-07-23 03:22:00 PM,98305,23251
LIEUTENANT,431,,2016-07-24 05:30:00 AM,98305,31135
OFFICER,12683,,2016-07-24 04:17:00 PM,98306,19313
SERGEANT,1786,,2016-07-24 04:19:00 PM,98306,17959
LIEUTENANT,261,,2016-07-24 04:28:00 PM,98306,11904
OFFICER,19736,,2016-07-24 09:38:00 AM,98308,11075
LIEUTENANT,670,,2016-07-24 09:56:00 AM,98308,5652
LIEUTENANT,670,,2016-07-24 10:12:00 AM,98308,5652
OFFICER,14196,,2016-07-24 09:58:00 AM,98309,15085
LIEUTENANT,670,,2016-07-24 10:02:00 AM,98309,5652
LIEUTENANT,670,,2016-07-24 10:11:00 AM,98309,5652
CAPTAIN,9,,2016-07-25 07:04:00 AM,98310,4376
CAPTAIN,92,,2016-07-25 09:07:00 AM,98310,9186
SERGEANT,1512,,2016-07-25 11:33:00 AM,98311,6174
SERGEANT,1543,,2016-07-25 11:36:00 AM,98311,3785
CAPTAIN,74,,2016-07-25 01:43:00 PM,98311,4723
OFFICER,15903,,2016-07-25 11:34:00 AM,98312,2334
SERGEANT,1543,,2016-07-25 11:35:00 AM,98312,3785
CAPTAIN,74,,2016-07-25 01:43:00 PM,98312,4723
OFFICER,12575,,2016-07-25 01:39:00 PM,98313,3568
SERGEANT,1146,,2016-07-25 02:45:00 PM,98313,5444
LIEUTENANT,431,,2016-07-25 04:17:00 PM,98313,31135
OFFICER,13125,,2016-07-25 03:17:00 PM,98314,30933
SERGEANT,1668,,2016-07-25 03:18:00 PM,98314,27261
LIEUTENANT,369,,2016-07-25 04:02:00 PM,98314,9089
OFFICER,6635,,2016-07-26 05:41:00 AM,98316,7273
SERGEANT,1914,,2016-07-26 05:42:00 AM,98316,30401
LIEUTENANT,325,,2016-07-26 05:59:00 AM,98316,14086
OFFICER,4406,,2016-07-26 09:43:00 AM,98317,11096
