rank,star,status,status_datetime,officer_id,trr_id
OFFICER,2899,,2017-04-10 03:02:00 PM,,102216
SERGEANT,876,,2017-04-10 03:23:00 PM,,102216
LIEUTENANT,267,,2017-04-10 03:41:00 PM,,102216
OFFICER,15064,,2017-04-10 04:25:00 PM,,102217
SERGEANT,2265,,2017-04-10 04:26:00 PM,,102217
LIEUTENANT,730,,2017-04-10 04:41:00 PM,,102217
SERGEANT,2334,,2017-04-10 03:55:00 PM,,102218
SERGEANT,1503,,2017-04-10 04:16:00 PM,,102218
LIEUTENANT,587,,2017-04-11 05:59:00 AM,,102218
SERGEANT,1281,,2017-04-11 12:07:00 AM,,102222
SERGEANT,1612,,2017-04-11 12:16:00 AM,,102222
LIEUTENANT,355,,2017-04-11 01:23:00 PM,,102222
OFFICER,5383,,2017-04-11 12:22:00 AM,,102223
SERGEANT,1612,,2017-04-11 12:53:00 AM,,102223
LIEUTENANT,355,,2017-04-11 01:17:00 PM,,102223
LIEUTENANT,355,,2017-04-11 01:22:00 PM,,102223
OFFICER,8238,,2017-04-11 11:30:00 AM,,102224
SERGEANT,2211,,2017-04-11 12:00:00 AM,,102224
LIEUTENANT,650,,2017-04-11 12:46:00 AM,,102224
OFFICER,15984,,2017-04-11 11:36:00 AM,,102225
SERGEANT,2211,,2017-04-11 12:01:00 AM,,102225
LIEUTENANT,650,,2017-04-11 12:48:00 AM,,102225
OFFICER,19018,,2017-04-11 12:55:00 AM,,102226
SERGEANT,1612,,2017-04-11 12:59:00 AM,,102226
LIEUTENANT,355,,2017-04-11 01:10:00 PM,,102226
OFFICER,13905,,2017-04-11 01:03:00 PM,,102227
SERGEANT,1612,,2017-04-11 01:35:00 PM,,102227
LIEUTENANT,355,,2017-04-11 02:12:00 PM,,102227
OFFICER,17116,,2017-04-11 01:05:00 PM,,102228
SERGEANT,1612,,2017-04-11 01:35:00 PM,,102228
LIEUTENANT,355,,2017-04-11 02:13:00 PM,,102228
OFFICER,13509,,2017-04-12 07:09:00 AM,,102229
SERGEANT,1149,,2017-04-12 07:57:00 AM,,102229
LIEUTENANT,183,,2017-04-12 08:09:00 AM,,102229
OFFICER,16149,,2017-04-12 07:07:00 AM,,102230
SERGEANT,1149,,2017-04-12 07:57:00 AM,,102230
LIEUTENANT,183,,2017-04-12 08:08:00 AM,,102230
OFFICER,10766,,2017-04-12 08:40:00 AM,,102232
SERGEANT,1726,,2017-04-12 08:40:00 AM,,102232
LIEUTENANT,722,,2017-04-12 01:21:00 PM,,102232
OFFICER,7208,,2017-04-12 08:46:00 AM,,102233
SERGEANT,989,,2017-04-12 11:09:00 AM,,102233
LIEUTENANT,560,,2017-04-12 11:14:00 AM,,102233
OFFICER,11077,,2017-04-12 08:48:00 AM,,102234
SERGEANT,989,,2017-04-12 11:07:00 AM,,102234
LIEUTENANT,560,,2017-04-12 11:15:00 AM,,102234
OFFICER,11085,,2017-04-12 09:24:00 AM,,102235
SERGEANT,989,,2017-04-12 11:06:00 AM,,102235
LIEUTENANT,560,,2017-04-12 11:12:00 AM,,102235
OFFICER,15553,,2017-04-12 04:17:00 PM,,102236
LIEUTENANT,316,,2017-04-12 04:37:00 PM,,102236
LIEUTENANT,316,,2017-04-12 04:44:00 PM,,102236
SERGEANT,1957,,2017-04-12 03:17:00 PM,,102237
SERGEANT,1957,,2017-04-12 03:18:00 PM,,102237
LIEUTENANT,225,,2017-04-12 03:28:00 PM,,102237
OFFICER,18329,,2017-04-12 06:39:00 AM,,102238
SERGEANT,1656,,2017-04-12 06:41:00 AM,,102238
LIEUTENANT,603,,2017-04-12 07:04:00 AM,,102238
DETECTIVE,20518,,2017-04-12 08:28:00 AM,,102239
SERGEANT,1192,,2017-04-12 08:40:00 AM,,102239
LIEUTENANT,345,,2017-04-12 08:44:00 AM,,102239
OFFICER,10545,,2017-04-12 07:57:00 AM,,102240
SERGEANT,1192,,2017-04-12 08:12:00 AM,,102240
LIEUTENANT,345,,2017-04-12 08:43:00 AM,,102240
OFFICER,11348,,2017-04-12 09:53:00 AM,,102241
SERGEANT,1407,,2017-04-12 10:57:00 AM,,102241
LIEUTENANT,212,,2017-04-12 11:25:00 AM,,102241
OFFICER,19191,,2017-04-12 10:04:00 AM,,102242
SERGEANT,2650,,2017-04-12 10:08:00 AM,,102242
LIEUTENANT,297,,2017-04-12 10:36:00 AM,,102242
OFFICER,7907,,2017-04-12 10:34:00 AM,,102243
SERGEANT,2650,,2017-04-12 10:35:00 AM,,102243
LIEUTENANT,297,,2017-04-12 10:36:00 AM,,102243
OFFICER,2939,,2017-04-12 12:11:00 AM,,102248
SERGEANT,913,,2017-04-12 12:32:00 AM,,102248
LIEUTENANT,292,,2017-04-12 12:55:00 AM,,102248
OFFICER,15752,,2017-04-12 12:54:00 AM,,102249
SERGEANT,2365,,2017-04-12 12:55:00 AM,,102249
LIEUTENANT,345,,2017-04-12 01:28:00 PM,,102249
OFFICER,5437,,2017-04-12 01:02:00 PM,,102250
SERGEANT,2365,,2017-04-12 01:03:00 PM,,102250
LIEUTENANT,345,,2017-04-12 01:30:00 PM,,102250
OFFICER,15397,,2017-04-12 04:33:00 PM,,102252
SERGEANT,2054,,2017-04-12 04:37:00 PM,,102252
LIEUTENANT,715,,2017-04-13 05:13:00 AM,,102252
OFFICER,10573,,2017-04-12 04:33:00 PM,,102253
SERGEANT,2054,,2017-04-12 04:37:00 PM,,102253
LIEUTENANT,715,,2017-04-13 05:13:00 AM,,102253
OFFICER,13127,,2017-04-12 04:42:00 PM,,102254
SERGEANT,2054,,2017-04-12 04:43:00 PM,,102254
LIEUTENANT,715,,2017-04-13 05:12:00 AM,,102254
OFFICER,15091,,2017-04-13 07:00:00 AM,,102255
SERGEANT,991,,2017-04-13 07:41:00 AM,,102255
LIEUTENANT,299,,2017-04-13 08:51:00 AM,,102255
OFFICER,17353,,2017-04-13 09:56:00 AM,,102256
SERGEANT,1042,,2017-04-13 10:09:00 AM,,102256
LIEUTENANT,299,,2017-04-13 12:40:00 AM,,102256
OFFICER,17687,,2017-04-13 11:59:00 AM,,102257
SERGEANT,1014,,2017-04-13 12:11:00 AM,,102257
LIEUTENANT,603,,2017-04-13 12:22:00 AM,,102257
OFFICER,16837,,2017-04-13 11:57:00 AM,,102258
SERGEANT,1014,,2017-04-13 12:09:00 AM,,102258
LIEUTENANT,603,,2017-04-13 12:22:00 AM,,102258
LIEUTENANT,355,,2017-04-13 11:41:00 AM,,102259
SERGEANT,1365,,2017-04-13 12:05:00 AM,,102259
LIEUTENANT,625,,2017-04-13 12:14:00 AM,,102259
OFFICER,17116,,2017-04-13 11:51:00 AM,,102260
SERGEANT,1365,,2017-04-13 12:07:00 AM,,102260
LIEUTENANT,625,,2017-04-13 12:15:00 AM,,102260
OFFICER,9951,,2017-04-13 12:00:00 AM,,102261
SERGEANT,1365,,2017-04-13 12:08:00 AM,,102261
LIEUTENANT,625,,2017-04-13 12:15:00 AM,,102261
,,,2017-04-13 12:01:00 AM,,102262
SERGEANT,1826,,2017-04-13 01:13:00 PM,,102262
LIEUTENANT,212,,2017-04-13 01:17:00 PM,,102262
OFFICER,10579,,2017-04-14 07:28:00 AM,,102266
SERGEANT,1582,,2017-04-14 08:25:00 AM,,102266
LIEUTENANT,730,,2017-04-14 08:39:00 AM,,102266
OFFICER,18612,,2017-04-14 07:29:00 AM,,102267
SERGEANT,1582,,2017-04-14 08:29:00 AM,,102267
LIEUTENANT,730,,2017-04-14 08:40:00 AM,,102267
OFFICER,6081,,2017-04-14 01:20:00 PM,,102270
SERGEANT,2647,,2017-04-14 01:24:00 PM,,102270
LIEUTENANT,191,,2017-04-14 01:28:00 PM,,102270
OFFICER,17335,,2017-04-14 10:44:00 AM,,102272
LIEUTENANT,278,,2017-04-14 11:21:00 AM,,102272
LIEUTENANT,278,,2017-04-14 12:07:00 AM,,102272
LIEUTENANT,382,,2017-04-15 08:17:00 AM,,102272
OFFICER,8045,,2017-04-14 12:57:00 AM,,102273
SERGEANT,2647,,2017-04-14 01:05:00 PM,,102273
LIEUTENANT,191,,2017-04-14 01:10:00 PM,,102273
OFFICER,4827,,2017-04-14 11:44:00 AM,,102274
SERGEANT,1081,,2017-04-14 11:51:00 AM,,102274
LIEUTENANT,472,,2017-04-14 11:55:00 AM,,102274
OFFICER,19780,,2017-04-15 07:25:00 AM,,102276
SERGEANT,1773,,2017-04-15 08:06:00 AM,,102276
LIEUTENANT,382,,2017-04-15 08:24:00 AM,,102276
OFFICER,10529,,2017-04-15 07:40:00 AM,,102277
SERGEANT,1182,,2017-04-15 07:41:00 AM,,102277
LIEUTENANT,795,,2017-04-15 08:40:00 AM,,102277
OFFICER,14731,,2017-04-15 06:51:00 AM,,102278
SERGEANT,1182,,2017-04-15 07:35:00 AM,,102278
LIEUTENANT,795,,2017-04-15 08:41:00 AM,,102278
OFFICER,4651,,2017-04-15 07:06:00 AM,,102279
SERGEANT,1182,,2017-04-15 07:36:00 AM,,102279
LIEUTENANT,795,,2017-04-15 08:40:00 AM,,102279
OFFICER,18944,,2017-04-15 07:19:00 AM,,102280
SERGEANT,1773,,2017-04-15 08:09:00 AM,,102280
LIEUTENANT,382,,2017-04-15 08:22:00 AM,,102280
OFFICER,8364,,2017-04-15 07:19:00 AM,,102281
SERGEANT,1182,,2017-04-15 07:39:00 AM,,102281
LIEUTENANT,795,,2017-04-15 08:41:00 AM,,102281
OFFICER,10515,,2017-04-15 10:52:00 AM,,102282
SERGEANT,2352,,2017-04-15 11:45:00 AM,,102282
LIEUTENANT,384,,2017-04-15 12:05:00 AM,,102282
OFFICER,11353,,2017-04-15 10:59:00 AM,,102283
SERGEANT,2352,,2017-04-15 11:41:00 AM,,102283
LIEUTENANT,384,,2017-04-15 12:02:00 AM,,102283
OFFICER,6415,,2017-04-15 03:17:00 PM,,102284
SERGEANT,1222,,2017-04-15 03:25:00 PM,,102284
LIEUTENANT,428,,2017-04-15 04:16:00 PM,,102284
OFFICER,16989,,2017-04-15 11:16:00 AM,,102285
SERGEANT,2352,,2017-04-15 11:51:00 AM,,102285
LIEUTENANT,384,,2017-04-15 12:03:00 AM,,102285
OFFICER,11115,,2017-04-15 10:48:00 AM,,102286
SERGEANT,2352,,2017-04-15 11:48:00 AM,,102286
LIEUTENANT,384,,2017-04-15 12:07:00 AM,,102286
OFFICER,13356,,2017-04-15 04:52:00 PM,,102287
SERGEANT,1090,,2017-04-15 04:55:00 PM,,102287
LIEUTENANT,383,,2017-04-15 05:05:00 AM,,102287
SERGEANT,2347,,2017-04-15 12:44:00 AM,,102288
SERGEANT,1408,,2017-04-15 04:11:00 PM,,102288
LIEUTENANT,723,,2017-04-15 04:49:00 PM,,102288
OFFICER,19110,,2017-04-15 01:14:00 PM,,102289
SERGEANT,1408,,2017-04-15 03:04:00 PM,,102289
LIEUTENANT,723,,2017-04-15 04:46:00 PM,,102289
OFFICER,15834,,2017-04-15 02:02:00 PM,,102290
SERGEANT,1408,,2017-04-15 03:10:00 PM,,102290
LIEUTENANT,723,,2017-04-15 04:39:00 PM,,102290
OFFICER,17472,,2017-04-15 01:20:00 PM,,102292
SERGEANT,2038,,2017-04-15 01:59:00 PM,,102292
LIEUTENANT,377,,2017-04-15 02:15:00 PM,,102292
OFFICER,15085,,2017-04-16 05:05:00 AM,,102293
SERGEANT,1146,,2017-04-16 05:07:00 AM,,102293
LIEUTENANT,406,,2017-04-16 05:10:00 AM,,102293
OFFICER,17287,,2017-04-16 05:01:00 AM,,102294
SERGEANT,1146,,2017-04-16 05:06:00 AM,,102294
LIEUTENANT,406,,2017-04-16 05:09:00 AM,,102294
CAPTAIN,93,,2017-04-16 06:42:00 AM,,102301
LIEUTENANT,406,,2017-04-16 06:45:00 AM,,102301
LIEUTENANT,406,,2017-04-16 06:53:00 AM,,102301
OFFICER,9180,,2017-04-16 07:21:00 AM,,102302
SERGEANT,1582,,2017-04-16 08:18:00 AM,,102302
LIEUTENANT,730,,2017-04-16 08:52:00 AM,,102302
OFFICER,6193,,2017-04-16 07:55:00 AM,,102303
SERGEANT,1482,,2017-04-16 08:07:00 AM,,102303
LIEUTENANT,524,,2017-04-16 08:17:00 AM,,102303
LIEUTENANT,524,,2017-04-16 08:19:00 AM,,102303
OFFICER,17933,,2017-04-16 07:56:00 AM,,102304
SERGEANT,1482,,2017-04-16 08:08:00 AM,,102304
LIEUTENANT,524,,2017-04-16 08:24:00 AM,,102304
LIEUTENANT,524,,2017-04-16 08:47:00 AM,,102304
OFFICER,16512,,2017-04-16 08:34:00 AM,,102305
SERGEANT,1482,,2017-04-16 08:42:00 AM,,102305
LIEUTENANT,524,,2017-04-16 08:51:00 AM,,102305
OFFICER,17636,,2017-04-16 09:29:00 AM,,102306
SERGEANT,979,,2017-04-16 10:32:00 AM,,102306
LIEUTENANT,378,,2017-04-16 10:43:00 AM,,102306
OFFICER,13269,,2017-04-16 09:29:00 AM,,102307
SERGEANT,979,,2017-04-16 10:35:00 AM,,102307
LIEUTENANT,378,,2017-04-16 10:44:00 AM,,102307
OFFICER,18565,,2017-04-16 11:09:00 AM,,102308
SERGEANT,1152,,2017-04-16 11:11:00 AM,,102308
LIEUTENANT,506,,2017-04-16 11:56:00 AM,,102308
OFFICER,13182,,2017-04-16 12:35:00 AM,,102309
SERGEANT,999,,2017-04-16 12:39:00 AM,,102309
LIEUTENANT,226,,2017-04-16 02:45:00 PM,,102309
OFFICER,15844,,2017-04-16 02:14:00 PM,,102310
SERGEANT,999,,2017-04-16 02:18:00 PM,,102310
LIEUTENANT,226,,2017-04-16 02:45:00 PM,,102310
OFFICER,10016,,2017-04-16 01:30:00 PM,,102311
SERGEANT,1348,,2017-04-16 01:37:00 PM,,102311
LIEUTENANT,475,,2017-04-16 04:20:00 PM,,102311
OFFICER,7002,,2017-04-16 01:30:00 PM,,102312
SERGEANT,1348,,2017-04-16 01:36:00 PM,,102312
LIEUTENANT,475,,2017-04-16 04:21:00 PM,,102312
OFFICER,17033,,2017-04-16 01:43:00 PM,,102313
SERGEANT,1113,,2017-04-16 02:02:00 PM,,102313
LIEUTENANT,254,,2017-04-16 03:00:00 PM,,102313
OFFICER,5912,,2017-04-16 02:09:00 PM,,102314
SERGEANT,999,,2017-04-16 02:12:00 PM,,102314
LIEUTENANT,226,,2017-04-16 02:42:00 PM,,102314
OFFICER,15068,,2017-04-16 02:14:00 PM,,102315
SERGEANT,999,,2017-04-16 02:19:00 PM,,102315
LIEUTENANT,226,,2017-04-16 02:43:00 PM,,102315
OFFICER,17152,,2017-04-16 02:35:00 PM,,102316
SERGEANT,1113,,2017-04-16 02:39:00 PM,,102316
LIEUTENANT,254,,2017-04-16 03:02:00 PM,,102316
OFFICER,15347,,2017-04-16 02:35:00 PM,,102317
SERGEANT,1113,,2017-04-16 02:41:00 PM,,102317
LIEUTENANT,254,,2017-04-16 03:01:00 PM,,102317
OFFICER,5936,,2017-04-16 03:38:00 PM,,102318
SERGEANT,841,,2017-04-16 08:41:00 AM,,102318
LIEUTENANT,501,,2017-04-16 08:47:00 AM,,102318
OFFICER,19114,,2017-04-16 05:06:00 AM,,102319
SERGEANT,841,,2017-04-16 06:16:00 AM,,102319
LIEUTENANT,463,,2017-04-16 06:50:00 AM,,102319
OFFICER,8781,,2017-04-16 06:06:00 AM,,102320
SERGEANT,841,,2017-04-16 06:18:00 AM,,102320
LIEUTENANT,463,,2017-04-16 07:12:00 AM,,102320
OFFICER,17708,,2017-04-16 06:03:00 AM,,102321
SERGEANT,841,,2017-04-16 06:19:00 AM,,102321
LIEUTENANT,501,,2017-04-16 08:44:00 AM,,102321
OFFICER,4952,,2017-04-16 07:42:00 AM,,102322
SERGEANT,958,,2017-04-16 07:44:00 AM,,102322
LIEUTENANT,590,,2017-04-16 08:05:00 AM,,102322
OFFICER,11493,,2017-04-16 01:00:00 PM,,102324
SERGEANT,2549,,2017-04-16 01:01:00 PM,,102324
LIEUTENANT,415,,2017-04-16 01:13:00 PM,,102324
LIEUTENANT,766,,2017-04-16 11:39:00 AM,,102325
SERGEANT,805,,2017-04-16 12:35:00 AM,,102325
LIEUTENANT,185,,2017-04-16 12:44:00 AM,,102325
OFFICER,11780,,2017-04-16 01:03:00 PM,,102326
SERGEANT,2549,,2017-04-16 01:05:00 PM,,102326
LIEUTENANT,415,,2017-04-16 01:14:00 PM,,102326
OFFICER,9942,,2017-04-17 05:52:00 AM,,102327
SERGEANT,1371,,2017-04-17 05:53:00 AM,,102327
LIEUTENANT,406,,2017-04-17 05:58:00 AM,,102327
OFFICER,17680,,2017-04-16 04:20:00 PM,,102328
SERGEANT,2015,,2017-04-17 05:32:00 AM,,102328
LIEUTENANT,560,,2017-04-17 05:33:00 AM,,102328
OFFICER,16878,,2017-04-16 04:36:00 PM,,102329
SERGEANT,2015,,2017-04-17 05:30:00 AM,,102329
LIEUTENANT,560,,2017-04-17 05:32:00 AM,,102329
OFFICER,15592,,2017-04-17 06:49:00 AM,,102330
SERGEANT,2098,,2017-04-17 06:55:00 AM,,102330
LIEUTENANT,719,,2017-04-17 07:23:00 AM,,102330
OFFICER,6170,,2017-04-17 06:56:00 AM,,102331
SERGEANT,831,,2017-04-17 06:59:00 AM,,102331
LIEUTENANT,406,,2017-04-17 07:03:00 AM,,102331
SERGEANT,1448,,2017-04-17 06:15:00 AM,,102332
SERGEANT,831,,2017-04-17 06:31:00 AM,,102332
LIEUTENANT,406,,2017-04-17 06:51:00 AM,,102332
OFFICER,13735,,2017-04-17 07:55:00 AM,,102333
SERGEANT,1841,,2017-04-17 07:57:00 AM,,102333
LIEUTENANT,667,,2017-04-17 08:44:00 AM,,102333
OFFICER,10893,,2017-04-17 07:04:00 AM,,102334
SERGEANT,1082,,2017-04-17 07:32:00 AM,,102334
LIEUTENANT,393,,2017-04-17 09:56:00 AM,,102334
OFFICER,18992,,2017-04-17 09:39:00 AM,,102335
SERGEANT,908,,2017-04-17 09:42:00 AM,,102335
LIEUTENANT,591,,2017-04-17 09:57:00 AM,,102335
OFFICER,19863,,2017-04-17 11:57:00 AM,,102336
SERGEANT,1739,,2017-04-17 11:59:00 AM,,102336
LIEUTENANT,781,,2017-04-17 01:24:00 PM,,102336
OFFICER,17050,,2017-04-17 12:11:00 AM,,102339
SERGEANT,1739,,2017-04-17 12:12:00 AM,,102339
LIEUTENANT,781,,2017-04-17 01:21:00 PM,,102339
,,,2017-04-17 04:44:00 PM,,102343
SERGEANT,1588,,2017-04-18 06:05:00 AM,,102343
LIEUTENANT,715,,2017-04-18 07:49:00 AM,,102343
,,,2017-04-18 05:03:00 AM,,102344
SERGEANT,1588,,2017-04-18 06:04:00 AM,,102344
LIEUTENANT,715,,2017-04-18 07:51:00 AM,,102344
OFFICER,11646,,2017-04-18 07:51:00 AM,,102345
SERGEANT,1524,,2017-04-18 07:53:00 AM,,102345
LIEUTENANT,233,,2017-04-18 09:16:00 AM,,102345
LIEUTENANT,228,,2017-04-18 11:51:00 AM,,102346
SERGEANT,1622,,2017-05-05 12:59:00 AM,,102346
LIEUTENANT,463,,2017-05-05 05:42:00 AM,,102346
SERGEANT,1434,,2017-04-18 03:41:00 PM,,102347
SERGEANT,1434,,2017-04-18 03:42:00 PM,,102347
LIEUTENANT,261,,2017-04-18 04:33:00 PM,,102347
OFFICER,8781,,2017-04-18 09:53:00 AM,,102348
SERGEANT,841,,2017-04-18 09:56:00 AM,,102348
LIEUTENANT,292,,2017-04-18 10:41:00 AM,,102348
OFFICER,16695,,2017-04-18 09:31:00 AM,,102349
SERGEANT,841,,2017-04-18 09:44:00 AM,,102349
LIEUTENANT,292,,2017-04-18 10:53:00 AM,,102349
OFFICER,10291,,2017-04-18 09:36:00 AM,,102350
SERGEANT,841,,2017-04-18 09:43:00 AM,,102350
LIEUTENANT,292,,2017-04-18 10:54:00 AM,,102350
OFFICER,9869,,2017-04-18 09:55:00 AM,,102351
SERGEANT,841,,2017-04-18 09:57:00 AM,,102351
LIEUTENANT,292,,2017-04-18 11:31:00 AM,,102351
OFFICER,4810,,2017-04-18 01:26:00 PM,,102352
SERGEANT,964,,2017-04-18 01:28:00 PM,,102352
LIEUTENANT,308,,2017-04-18 01:34:00 PM,,102352
OFFICER,6611,,2017-04-18 11:59:00 AM,,102353
SERGEANT,876,,2017-04-18 03:05:00 PM,,102353
LIEUTENANT,267,,2017-04-18 03:16:00 PM,,102353
OFFICER,17669,,2017-04-18 01:07:00 PM,,102354
SERGEANT,876,,2017-04-18 03:04:00 PM,,102354
LIEUTENANT,267,,2017-04-18 03:27:00 PM,,102354
OFFICER,11658,,2017-04-18 01:00:00 PM,,102355
SERGEANT,876,,2017-04-18 03:07:00 PM,,102355
LIEUTENANT,267,,2017-04-18 03:34:00 PM,,102355
OFFICER,11537,,2017-04-18 01:02:00 PM,,102356
SERGEANT,876,,2017-04-18 03:08:00 PM,,102356
LIEUTENANT,267,,2017-04-18 03:20:00 PM,,102356
OFFICER,4615,,2017-04-19 06:38:00 AM,,102358
SERGEANT,1855,,2017-04-19 06:40:00 AM,,102358
LIEUTENANT,355,,2017-04-19 07:05:00 AM,,102358
OFFICER,18599,,2017-04-19 06:56:00 AM,,102359
SERGEANT,1855,,2017-04-19 07:00:00 AM,,102359
LIEUTENANT,355,,2017-04-19 07:06:00 AM,,102359
OFFICER,3913,,2017-04-19 07:51:00 AM,,102376
SERGEANT,1822,,2017-04-19 08:01:00 AM,,102376
LIEUTENANT,660,,2017-04-19 08:18:00 AM,,102376
OFFICER,16201,,2017-04-19 10:17:00 AM,,102377
SERGEANT,2101,,2017-04-19 10:25:00 AM,,102377
LIEUTENANT,416,,2017-04-19 10:35:00 AM,,102377
OFFICER,18774,,2017-04-19 10:17:00 AM,,102378
SERGEANT,2101,,2017-04-19 10:25:00 AM,,102378
LIEUTENANT,416,,2017-04-19 10:36:00 AM,,102378
OFFICER,7584,,2017-04-19 05:17:00 AM,,102379
SERGEANT,2038,,2017-04-19 06:13:00 AM,,102379
LIEUTENANT,472,,2017-04-19 06:18:00 AM,,102379
OFFICER,6529,,2017-04-19 03:02:00 PM,,102380
SERGEANT,1273,,2017-04-19 03:03:00 PM,,102380
LIEUTENANT,723,,2017-04-19 03:48:00 PM,,102380
OFFICER,16503,,2017-04-20 09:30:00 AM,,102381
SERGEANT,1436,,2017-04-20 09:32:00 AM,,102381
LIEUTENANT,235,,2017-04-20 09:40:00 AM,,102381
OFFICER,4709,,2017-04-20 01:29:00 PM,,102382
SERGEANT,1611,,2017-04-20 03:49:00 PM,,102382
LIEUTENANT,633,,2017-04-20 04:04:00 PM,,102382
OFFICER,14254,,2017-04-20 03:18:00 PM,,102383
SERGEANT,1786,,2017-04-20 03:19:00 PM,,102383
LIEUTENANT,261,,2017-04-20 03:38:00 PM,,102383
OFFICER,7446,,2017-04-20 03:57:00 PM,,102384
SERGEANT,1611,,2017-04-20 03:58:00 PM,,102384
LIEUTENANT,633,,2017-04-20 04:09:00 PM,,102384
OFFICER,14793,,2017-04-20 05:26:00 AM,,102385
SERGEANT,1750,,2017-04-20 05:30:00 AM,,102385
LIEUTENANT,226,,2017-04-20 05:37:00 AM,,102385
LIEUTENANT,402,,2017-04-20 07:06:00 AM,,102385
OFFICER,8886,,2017-04-20 06:04:00 AM,,102386
SERGEANT,2398,,2017-04-20 06:07:00 AM,,102386
LIEUTENANT,315,,2017-04-20 06:09:00 AM,,102386
OFFICER,11738,,2017-04-20 06:16:00 AM,,102387
SERGEANT,1750,,2017-04-20 06:21:00 AM,,102387
LIEUTENANT,402,,2017-04-20 09:28:00 AM,,102387
OFFICER,10544,,2017-04-20 07:49:00 AM,,102388
SERGEANT,1064,,2017-04-20 07:55:00 AM,,102388
LIEUTENANT,540,,2017-04-20 09:04:00 AM,,102388
OFFICER,5443,,2017-04-20 08:00:00 AM,,102389
SERGEANT,1064,,2017-04-20 08:00:00 AM,,102389
LIEUTENANT,540,,2017-04-20 09:05:00 AM,,102389
OFFICER,5806,,2017-04-20 09:50:00 AM,,102390
SERGEANT,1729,,2017-04-20 10:02:00 AM,,102390
LIEUTENANT,402,,2017-04-20 10:08:00 AM,,102390
OFFICER,11892,,2017-04-20 09:48:00 AM,,102391
SERGEANT,1729,,2017-04-20 10:04:00 AM,,102391
LIEUTENANT,402,,2017-04-20 10:08:00 AM,,102391
OFFICER,13627,,2017-04-20 09:50:00 AM,,102392
SERGEANT,1729,,2017-04-20 10:01:00 AM,,102392
LIEUTENANT,402,,2017-04-20 10:07:00 AM,,102392
OFFICER,5642,,2017-04-20 09:59:00 AM,,102393
SERGEANT,1944,,2017-04-20 10:16:00 AM,,102393
LIEUTENANT,431,,2017-04-20 01:15:00 PM,,102393
OFFICER,14932,,2017-04-20 10:24:00 AM,,102394
SERGEANT,1944,,2017-04-20 10:26:00 AM,,102394
LIEUTENANT,431,,2017-04-20 01:14:00 PM,,102394
OFFICER,13526,,2017-04-20 02:27:00 PM,,102395
SERGEANT,2367,,2017-04-20 02:29:00 PM,,102395
LIEUTENANT,308,,2017-04-20 02:32:00 PM,,102395
OFFICER,19644,,2017-04-20 10:52:00 AM,,102396
SERGEANT,913,,2017-04-20 10:57:00 AM,,102396
LIEUTENANT,325,,2017-04-20 11:15:00 AM,,102396
OFFICER,17438,,2017-04-21 09:00:00 AM,,102399
SERGEANT,1004,,2017-04-21 09:07:00 AM,,102399
LIEUTENANT,572,,2017-04-21 09:39:00 AM,,102399
OFFICER,12428,,2017-04-21 09:01:00 AM,,102400
SERGEANT,1004,,2017-04-21 09:10:00 AM,,102400
LIEUTENANT,572,,2017-04-21 09:56:00 AM,,102400
OFFICER,11930,,2017-04-21 07:49:00 AM,,102401
SERGEANT,1330,,2017-04-21 07:52:00 AM,,102401
LIEUTENANT,286,,2017-04-21 08:24:00 AM,,102401
OFFICER,18495,,2017-04-21 09:01:00 AM,,102402
SERGEANT,1004,,2017-04-21 09:06:00 AM,,102402
LIEUTENANT,572,,2017-04-21 09:50:00 AM,,102402
OFFICER,17028,,2017-04-21 09:01:00 AM,,102403
SERGEANT,1004,,2017-04-21 09:10:00 AM,,102403
LIEUTENANT,572,,2017-04-21 09:47:00 AM,,102403
OFFICER,13912,,2017-04-21 09:46:00 AM,,102404
LIEUTENANT,524,,2017-04-21 09:48:00 AM,,102404
LIEUTENANT,572,,2017-04-21 09:53:00 AM,,102404
SERGEANT,1004,,2017-04-21 09:00:00 AM,,102405
LIEUTENANT,524,,2017-04-21 09:08:00 AM,,102405
LIEUTENANT,572,,2017-04-21 09:36:00 AM,,102405
OFFICER,9913,,2017-04-21 02:57:00 PM,,102406
SERGEANT,1891,,2017-04-21 02:58:00 PM,,102406
LIEUTENANT,383,,2017-04-21 03:02:00 PM,,102406
OFFICER,13409,,2017-04-21 02:20:00 PM,,102407
LIEUTENANT,383,,2017-05-01 02:17:00 PM,,102407
LIEUTENANT,383,,2017-05-01 02:17:00 PM,,102407
OFFICER,16484,,2017-04-21 12:13:00 AM,,102409
SERGEANT,1005,,2017-04-21 01:07:00 PM,,102409
LIEUTENANT,431,,2017-04-21 01:22:00 PM,,102409
OFFICER,15667,,2017-04-21 11:43:00 AM,,102410
SERGEANT,1005,,2017-04-21 11:51:00 AM,,102410
LIEUTENANT,431,,2017-04-21 01:22:00 PM,,102410
OFFICER,17941,,2017-04-21 12:41:00 AM,,102411
LIEUTENANT,347,,2017-04-21 12:48:00 AM,,102411
LIEUTENANT,347,,2017-04-21 12:52:00 AM,,102411
OFFICER,9653,,2017-04-21 03:12:00 PM,,102412
SERGEANT,1437,,2017-04-21 03:13:00 PM,,102412
CAPTAIN,13,,2017-04-21 03:23:00 PM,,102412
OFFICER,12428,,2017-04-21 01:42:00 PM,,102413
SERGEANT,1459,,2017-04-21 01:45:00 PM,,102413
